datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011071816,3,0,1,1,34.44,40.15,53,19.0012,45,220,265
2011071817,3,0,1,1,34.44,39.395,49,22.0028,72,473,545
2011071818,3,0,1,1,33.62,38.635,49,23.9994,80,478,558
2011071819,3,0,1,1,32.8,37.88,55,15.0013,63,335,398
2011071820,3,0,1,1,31.98,37.12,59,15.0013,91,232,323
2011071821,3,0,1,1,30.34,34.85,66,12.998,48,154,202
2011071822,3,0,1,1,31.16,36.365,66,15.0013,36,104,140
2011071823,3,0,1,1,30.34,34.85,66,11.0014,32,59,91
2011071900,3,0,1,1,30.34,34.85,66,7.0015,25,26,51
2011071901,3,0,1,2,30.34,34.85,66,8.9981,7,6,13
2011071902,3,0,1,1,29.52,34.09,70,11.0014,9,4,13
2011071903,3,0,1,1,29.52,34.09,70,11.0014,2,1,3
2011071904,3,0,1,1,29.52,34.09,70,8.9981,1,4,5
2011071905,3,0,1,2,28.7,33.335,74,7.0015,0,19,19
2011071906,3,0,1,2,29.52,34.85,74,7.0015,8,126,134
2011071907,3,0,1,2,30.34,34.85,70,11.0014,28,287,315
2011071908,3,0,1,2,31.16,36.365,70,11.0014,31,381,412
2011071909,3,0,1,2,32.8,39.395,63,8.9981,22,177,199
2011071910,3,0,1,2,33.62,39.395,56,11.0014,29,112,141
2011071911,3,0,1,1,33.62,40.15,59,0,29,98,127
2011071912,3,0,1,1,34.44,40.91,56,6.0032,26,127,153
2011071913,3,0,1,1,35.26,41.665,53,7.0015,33,139,172
2011071914,3,0,1,1,35.26,40.91,50,12.998,41,111,152
2011071915,3,0,1,1,36.08,40.91,44,12.998,48,110,158
2011071916,3,0,1,1,36.9,42.425,42,19.9995,61,216,277
2011071917,3,0,1,1,32.8,40.15,66,0,68,445,513
2011071918,3,0,1,1,32.8,40.15,66,8.9981,80,450,530
2011071919,3,0,1,1,31.16,37.12,75,12.998,54,334,388
2011071920,3,0,1,1,30.34,36.365,74,6.0032,48,229,277
2011071921,3,0,1,1,30.34,35.605,74,8.9981,47,194,241
2011071922,3,0,1,1,30.34,35.605,74,0,36,120,156
2011071923,3,0,1,3,29.52,34.85,79,11.0014,19,73,92
2011080100,3,0,1,1,29.52,34.09,70,15.0013,7,22,29
2011080101,3,0,1,1,29.52,34.85,74,12.998,5,12,17
2011080102,3,0,1,1,28.7,33.335,74,7.0015,4,7,11
2011080103,3,0,1,1,28.7,33.335,79,11.0014,0,4,4
2011080104,3,0,1,1,27.06,30.305,83,8.9981,2,2,4
2011080105,3,0,1,1,27.06,30.305,83,7.0015,2,24,26
2011080106,3,0,1,1,27.06,30.305,83,6.0032,3,97,100
2011080107,3,0,1,1,30.34,34.09,62,0,24,258,282
2011080108,3,0,1,1,32.8,36.365,43,12.998,35,347,382
2011080109,3,0,1,1,33.62,37.12,41,0,27,139,166
2011080110,3,0,1,1,35.26,37.88,36,11.0014,27,70,97
2011080111,3,0,1,1,36.08,38.635,32,11.0014,53,66,119
2011080112,3,0,1,1,36.9,40.15,33,16.9979,53,115,168
2011080113,3,0,1,1,36.9,40.15,31,19.9995,38,112,150
2011080114,3,0,1,1,37.72,40.91,29,12.998,37,86,123
2011080115,3,0,1,1,36.9,39.395,27,0,52,77,129
2011080116,3,0,1,1,36.9,39.395,27,0,34,197,231
2011080117,3,0,1,1,31.16,34.09,45,19.9995,69,445,514
2011080118,3,0,1,1,31.98,34.85,43,12.998,68,475,543
2011080119,3,0,1,1,30.34,33.335,51,15.0013,63,350,413
2011080120,3,0,1,1,29.52,34.09,62,15.0013,49,256,305
2011080121,3,0,1,1,28.7,32.575,70,16.9979,42,178,220
2011080122,3,0,1,1,28.7,32.575,70,6.0032,21,116,137
2011080123,3,0,1,1,27.88,31.82,74,12.998,14,82,96
2011080200,3,0,1,1,27.06,31.06,74,0,11,18,29
2011080201,3,0,1,1,27.06,31.06,74,7.0015,4,8,12
2011080202,3,0,1,1,27.88,31.82,69,0,2,6,8
2011080203,3,0,1,1,27.06,31.06,74,12.998,0,5,5
2011080204,3,0,1,1,27.06,31.06,74,7.0015,0,10,10
2011080205,3,0,1,1,27.06,31.06,74,8.9981,4,17,21
2011080206,3,0,1,1,27.88,31.82,69,7.0015,12,105,117
2011080207,3,0,1,1,29.52,33.335,61,19.0012,15,320,335
2011080208,3,0,1,1,30.34,34.09,58,19.0012,37,398,435
2011080209,3,0,1,1,31.98,34.85,46,19.9995,31,182,213
2011080210,3,0,1,1,33.62,36.365,36,19.9995,50,90,140
2011080211,3,0,1,1,34.44,36.365,32,27.9993,32,96,128
2011080212,3,0,1,1,35.26,37.12,30,19.0012,45,112,157
2011080213,3,0,1,1,35.26,37.12,30,15.0013,50,153,203
2011080214,3,0,1,1,36.9,38.635,25,19.0012,45,114,159
2011080215,3,0,1,1,36.9,38.635,25,19.0012,48,120,168
2011080216,3,0,1,1,36.9,38.635,25,19.0012,58,216,274
2011080217,3,0,1,2,36.9,39.395,27,8.9981,63,493,556
2011080218,3,0,1,2,35.26,37.88,34,12.998,65,491,556
2011080219,3,0,1,2,35.26,37.88,36,15.0013,85,369,454
2011080220,3,0,1,2,33.62,37.88,46,16.9979,40,248,288
2011080221,3,0,1,1,32.8,37.12,52,15.0013,53,201,254
2011080222,3,0,1,2,31.98,37.12,59,11.0014,22,169,191
2011080223,3,0,1,2,32.8,37.12,49,11.0014,29,103,132
2011080300,3,0,1,2,32.8,37.12,49,11.0014,11,32,43
2011080301,3,0,1,2,31.98,35.605,52,11.0014,7,9,16
2011080302,3,0,1,2,31.98,35.605,49,11.0014,2,9,11
2011080303,3,0,1,2,31.16,34.85,55,6.0032,0,4,4
2011080304,3,0,1,2,31.16,34.85,52,11.0014,0,7,7
2011080305,3,0,1,2,31.16,34.85,55,6.0032,2,22,24
2011080306,3,0,1,3,29.52,34.09,66,32.9975,9,101,110
2011080307,3,0,1,2,30.34,33.335,51,15.0013,19,252,271
2011080308,3,0,1,2,30.34,33.335,51,11.0014,29,408,437
2011080309,3,0,1,2,30.34,34.09,55,12.998,23,172,195
2011080310,3,0,1,3,30.34,34.09,58,6.0032,9,59,68
2011080311,3,0,1,2,30.34,34.09,58,7.0015,29,93,122
2011080312,3,0,1,3,31.16,34.85,55,8.9981,19,142,161
2011080313,3,0,1,2,31.16,35.605,58,15.0013,37,107,144
2011080314,3,0,1,2,31.16,35.605,58,15.0013,43,104,147
2011080315,3,0,1,2,28.7,33.335,79,8.9981,31,87,118
2011080316,3,0,1,3,27.88,31.82,79,0,21,129,150
2011080317,3,0,1,2,28.7,33.335,79,0,47,378,425
2011080318,3,0,1,3,28.7,33.335,84,0,49,443,492
2011080319,3,0,1,3,28.7,33.335,84,0,51,270,321
2011080320,3,0,1,3,28.7,33.335,84,7.0015,7,80,87
2011080321,3,0,1,2,27.88,31.82,89,8.9981,7,81,88
2011080322,3,0,1,3,27.88,31.82,89,7.0015,11,66,77
2011080323,3,0,1,2,27.88,31.82,89,6.0032,4,52,56
2011080400,3,0,1,2,27.88,31.82,89,6.0032,2,15,17
2011080401,3,0,1,2,27.06,29.545,94,6.0032,3,14,17
2011080402,3,0,1,2,27.06,29.545,94,6.0032,2,5,7
2011080403,3,0,1,3,27.06,29.545,94,6.0032,0,3,3
2011080404,3,0,1,2,27.88,31.82,89,0,0,7,7
2011080405,3,0,1,2,27.88,31.82,89,0,3,17,20
2011080406,3,0,1,2,27.88,31.82,89,19.9995,7,90,97
2011080407,3,0,1,2,27.88,31.82,89,19.9995,11,271,282
2011080408,3,0,1,2,28.7,32.575,82,23.9994,29,369,398
2011080409,3,0,1,1,29.52,34.85,74,22.0028,25,162,187
2011080410,3,0,1,1,29.52,33.335,71,19.9995,24,89,113
2011080411,3,0,1,2,30.34,34.85,66,15.0013,37,112,149
2011080412,3,0,1,2,31.16,35.605,62,15.0013,53,152,205
2011080413,3,0,1,1,31.16,35.605,58,0,63,142,205
2011080414,3,0,1,1,32.8,37.88,55,11.0014,53,114,167
2011080415,3,0,1,1,32.8,37.88,55,16.9979,50,115,165
2011080416,3,0,1,1,31.16,35.605,62,22.0028,70,220,290
2011080417,3,0,1,1,31.16,35.605,62,22.0028,91,464,555
2011080418,3,0,1,1,28.7,33.335,74,19.9995,88,435,523
2011080419,3,0,1,1,28.7,33.335,74,19.0012,65,301,366
2011080420,3,0,1,2,28.7,33.335,74,12.998,41,245,286
2011080421,3,0,1,2,28.7,33.335,74,12.998,25,186,211
2011080422,3,0,1,1,27.88,31.82,74,12.998,33,141,174
2011080423,3,0,1,1,27.06,31.06,74,7.0015,24,108,132
2011080500,3,0,1,1,27.06,31.06,74,7.0015,13,41,54
2011080501,3,0,1,1,26.24,29.545,78,6.0032,3,16,19
2011080502,3,0,1,1,27.06,31.06,69,0,5,14,19
2011080503,3,0,1,1,26.24,29.545,78,6.0032,0,6,6
2011080504,3,0,1,1,26.24,29.545,78,8.9981,1,6,7
2011080505,3,0,1,1,26.24,29.545,78,6.0032,0,16,16
2011080506,3,0,1,1,26.24,29.545,78,8.9981,7,94,101
2011080507,3,0,1,1,27.06,30.305,78,8.9981,23,247,270
2011080508,3,0,1,1,28.7,32.575,65,15.0013,39,415,454
2011080509,3,0,1,1,29.52,33.335,58,7.0015,43,183,226
2011080510,3,0,1,1,30.34,34.09,55,8.9981,50,113,163
2011080511,3,0,1,2,31.16,34.85,52,16.9979,44,103,147
2011080512,3,0,1,1,31.16,34.85,52,16.9979,57,159,216
2011080513,3,0,1,1,31.98,35.605,52,16.9979,40,164,204
2011080514,3,0,1,2,31.98,35.605,52,16.9979,81,164,245
2011080515,3,0,1,1,31.16,34.85,55,16.9979,50,160,210
2011080516,3,0,1,1,32.8,37.12,49,16.9979,76,254,330
2011080517,3,0,1,1,31.98,35.605,49,19.9995,84,466,550
2011080518,3,0,1,1,31.16,34.85,52,16.9979,105,361,466
2011080519,3,0,1,1,30.34,34.09,55,16.9979,90,282,372
2011080520,3,0,1,1,29.52,33.335,58,15.0013,70,221,291
2011080521,3,0,1,1,28.7,32.575,65,12.998,54,119,173
2011080522,3,0,1,1,28.7,32.575,65,15.0013,51,137,188
2011080523,3,0,1,1,27.88,31.82,69,15.0013,37,102,139
2011080600,3,0,0,1,27.06,30.305,78,12.998,29,104,133
2011080601,3,0,0,1,27.06,30.305,78,11.0014,17,50,67
2011080602,3,0,0,1,27.06,30.305,78,15.0013,14,39,53
2011080603,3,0,0,2,27.06,30.305,78,11.0014,14,28,42
2011080604,3,0,0,2,27.06,30.305,83,11.0014,5,5,10
2011080605,3,0,0,1,26.24,28.79,89,6.0032,2,4,6
2011080606,3,0,0,1,26.24,28.79,89,7.0015,5,22,27
2011080607,3,0,0,1,27.88,31.82,83,11.0014,14,49,63
2011080608,3,0,0,1,27.88,31.82,83,11.0014,27,94,121
2011080609,3,0,0,1,30.34,34.85,70,15.0013,60,155,215
2011080610,3,0,0,2,30.34,34.85,70,19.0012,91,199,290
2011080611,3,0,0,1,31.98,37.12,62,15.0013,138,211,349
2011080612,3,0,0,1,32.8,37.88,55,15.0013,130,252,382
2011080613,3,0,0,2,32.8,38.635,59,22.0028,176,265,441
2011080614,3,0,0,1,33.62,38.635,52,16.9979,176,204,380
2011080615,3,0,0,2,34.44,40.15,53,16.9979,130,232,362
2011080616,3,0,0,3,30.34,35.605,79,11.0014,155,188,343
2011080617,3,0,0,3,30.34,35.605,79,11.0014,61,88,149
2011080618,3,0,0,2,29.52,34.85,79,30.0026,81,130,211
2011080619,3,0,0,3,29.52,35.605,84,16.9979,57,114,171
2011080620,3,0,0,3,29.52,34.85,79,19.0012,58,79,137
2011080621,3,0,0,2,28.7,33.335,84,22.0028,28,86,114
2011080622,3,0,0,2,28.7,33.335,84,22.0028,24,96,120
2011080623,3,0,0,3,28.7,33.335,84,19.0012,29,79,108
2011080700,3,0,0,2,28.7,33.335,84,19.0012,14,66,80
2011080701,3,0,0,2,28.7,33.335,84,16.9979,10,63,73
2011080702,3,0,0,2,28.7,33.335,84,15.0013,18,48,66
2011080703,3,0,0,2,28.7,33.335,84,8.9981,9,23,32
2011080704,3,0,0,1,28.7,33.335,84,8.9981,1,5,6
2011080705,3,0,0,1,28.7,33.335,89,12.998,1,4,5
2011080706,3,0,0,1,28.7,33.335,89,11.0014,3,10,13
2011080707,3,0,0,1,28.7,33.335,84,12.998,11,28,39
2011080708,3,0,0,1,29.52,34.85,79,12.998,23,66,89
2011080709,3,0,0,1,31.16,37.12,75,7.0015,82,102,184
2011080710,3,0,0,1,32.8,40.15,66,8.9981,88,178,266
2011080711,3,0,0,1,33.62,41.665,63,0,113,156,269
2011080712,3,0,0,1,36.9,42.425,42,19.9995,161,209,370
2011080713,3,0,0,1,36.9,42.425,42,19.9995,118,206,324
2011080714,3,0,0,1,35.26,40.15,47,12.998,130,192,322
2011080715,3,0,0,3,29.52,34.85,74,19.9995,118,208,326
2011080716,3,0,0,3,29.52,34.85,74,19.9995,74,119,193
2011080717,3,0,0,3,30.34,35.605,74,43.0006,63,131,194
2011080718,3,0,0,1,29.52,34.85,74,6.0032,74,155,229
2011080719,3,0,0,1,29.52,34.85,79,11.0014,68,160,228
2011080720,3,0,0,1,29.52,35.605,84,8.9981,50,133,183
2011080721,3,0,0,1,29.52,35.605,84,7.0015,36,100,136
2011080722,3,0,0,1,28.7,33.335,89,12.998,21,82,103
2011080723,3,0,0,1,28.7,33.335,79,7.0015,12,43,55
2011080800,3,0,1,1,28.7,33.335,79,7.0015,13,17,30
2011080801,3,0,1,1,27.88,31.82,83,8.9981,4,8,12
2011080802,3,0,1,1,27.06,29.545,89,0,4,3,7
2011080803,3,0,1,1,27.06,29.545,89,0,1,0,1
2011080804,3,0,1,1,27.06,29.545,89,7.0015,2,8,10
2011080805,3,0,1,1,28.7,33.335,79,6.0032,1,14,15
2011080806,3,0,1,1,28.7,32.575,65,19.0012,8,87,95
2011080807,3,0,1,1,29.52,34.09,62,19.9995,18,249,267
2011080808,3,0,1,1,30.34,34.09,58,22.0028,29,320,349
2011080809,3,0,1,1,31.16,34.85,55,26.0027,37,146,183
2011080810,3,0,1,1,32.8,37.12,52,26.0027,62,62,124
2011080811,3,0,1,1,33.62,37.12,48,23.9994,90,89,179
2011080812,3,0,1,1,33.62,37.88,46,16.9979,48,134,182
2011080813,3,0,1,1,34.44,37.88,44,19.9995,43,108,151
2011080814,3,0,1,1,33.62,37.12,43,19.9995,41,109,150
2011080815,3,0,1,1,34.44,37.88,41,19.9995,40,86,126
2011080816,3,0,1,1,35.26,38.635,39,19.0012,64,218,282
2011080817,3,0,1,1,35.26,38.635,39,11.0014,67,460,527
2011080818,3,0,1,1,34.44,37.88,41,8.9981,64,465,529
2011080819,3,0,1,1,33.62,37.12,43,7.0015,64,352,416
2011080820,3,0,1,1,32.8,37.88,55,0,71,215,286
2011080821,3,0,1,1,31.16,35.605,58,6.0032,30,156,186
2011080822,3,0,1,1,31.16,35.605,58,7.0015,26,121,147
2011080823,3,0,1,1,30.34,34.85,66,7.0015,19,53,72
2011080900,3,0,1,1,29.52,34.85,79,8.9981,10,25,35
2011080901,3,0,1,1,29.52,34.09,66,0,5,9,14
2011080902,3,0,1,1,29.52,34.09,70,0,9,3,12
2011080903,3,0,1,1,29.52,34.09,62,0,0,3,3
2011080904,3,0,1,1,28.7,33.335,74,0,1,6,7
2011080905,3,0,1,1,28.7,32.575,65,6.0032,5,25,30
2011080906,3,0,1,1,29.52,33.335,64,0,6,95,101
2011080907,3,0,1,1,29.52,34.85,74,7.0015,30,313,343
2011080908,3,0,1,1,30.34,34.85,66,0,40,352,392
2011080909,3,0,1,2,31.98,37.12,62,8.9981,34,141,175
2011080910,3,0,1,2,32.8,38.635,59,15.0013,55,89,144
2011080911,3,0,1,1,32.8,38.635,59,15.0013,61,88,149
2011080912,3,0,1,1,33.62,39.395,56,12.998,60,125,185
2011080913,3,0,1,1,34.44,39.395,49,11.0014,48,127,175
2011080914,3,0,1,1,35.26,39.395,44,19.0012,53,95,148
2011080915,3,0,1,1,35.26,38.635,39,19.0012,58,106,164
2011080916,3,0,1,1,35.26,38.635,39,19.9995,57,228,285
2011080917,3,0,1,1,32.8,37.88,55,11.0014,79,453,532
2011080918,3,0,1,1,32.8,37.88,55,12.998,97,488,585
2011080919,3,0,1,1,32.8,37.12,49,7.0015,69,302,371
2011080920,3,0,1,1,32.8,36.365,43,12.998,34,258,292
2011080921,3,0,1,1,31.98,34.85,46,16.9979,46,184,230
2011080922,3,0,1,1,31.98,34.85,46,19.9995,28,127,155
2011080923,3,0,1,1,31.16,34.09,48,19.0012,22,53,75
2011081000,3,0,1,1,30.34,33.335,51,15.0013,19,18,37
2011081001,3,0,1,1,29.52,33.335,54,12.998,7,10,17
2011081002,3,0,1,1,29.52,33.335,54,11.0014,1,10,11
2011081003,3,0,1,1,28.7,32.575,58,11.0014,1,3,4
2011081004,3,0,1,1,28.7,32.575,54,8.9981,1,4,5
2011081005,3,0,1,1,27.88,31.82,61,6.0032,2,30,32
2011081006,3,0,1,1,27.88,31.82,61,0,9,110,119
2011081007,3,0,1,1,28.7,32.575,58,6.0032,16,289,305
2011081008,3,0,1,1,30.34,33.335,51,12.998,38,361,399
2011081009,3,0,1,1,31.16,34.09,48,15.0013,32,148,180
2011081010,3,0,1,1,32.8,36.365,43,15.0013,41,72,113
2011081011,3,0,1,1,32.8,35.605,41,26.0027,54,95,149
2011081012,3,0,1,1,33.62,36.365,38,19.9995,74,166,240
2011081013,3,0,1,1,33.62,36.365,38,19.0012,41,150,191
2011081014,3,0,1,1,34.44,36.365,34,22.0028,62,116,178
2011081015,3,0,1,1,35.26,37.12,30,22.0028,53,141,194
2011081016,3,0,1,1,35.26,37.12,26,19.9995,76,206,282
2011081017,3,0,1,1,34.44,35.605,26,19.9995,71,513,584
2011081018,3,0,1,1,33.62,35.605,28,19.9995,70,489,559
2011081019,3,0,1,1,32.8,34.85,26,16.9979,79,334,413
2011081020,3,0,1,1,31.16,33.335,31,8.9981,59,253,312
2011081021,3,0,1,1,31.16,33.335,33,7.0015,47,162,209
2011081022,3,0,1,1,30.34,32.575,37,0,17,122,139
2011081023,3,0,1,1,30.34,32.575,37,6.0032,14,94,108
2011081100,3,0,1,1,28.7,31.82,45,7.0015,6,40,46
2011081101,3,0,1,1,28.7,31.82,45,8.9981,9,17,26
2011081102,3,0,1,1,27.06,31.06,54,8.9981,3,8,11
2011081103,3,0,1,1,26.24,31.06,57,8.9981,2,7,9
2011081104,3,0,1,1,26.24,31.06,57,11.0014,1,4,5
2011081105,3,0,1,1,26.24,31.06,61,12.998,2,23,25
2011081106,3,0,1,1,25.42,30.305,65,11.0014,5,101,106
2011081107,3,0,1,1,27.06,31.06,54,8.9981,15,292,307
2011081108,3,0,1,1,28.7,31.82,45,11.0014,29,361,390
2011081109,3,0,1,1,29.52,32.575,39,15.0013,31,166,197
2011081110,3,0,1,1,30.34,32.575,37,16.9979,36,96,132
2011081111,3,0,1,1,31.16,33.335,35,16.9979,59,128,187
2011081112,3,0,1,1,31.98,34.09,31,16.9979,50,164,214
2011081113,3,0,1,1,31.16,33.335,31,15.0013,51,166,217
2011081114,3,0,1,1,32.8,34.85,29,0,39,103,142
2011081115,3,0,1,1,32.8,34.85,29,19.9995,52,126,178
2011081116,3,0,1,1,32.8,34.85,27,12.998,57,241,298
2011081117,3,0,1,1,32.8,34.85,29,16.9979,96,486,582
2011081118,3,0,1,1,31.98,34.09,29,6.0032,74,497,571
2011081119,3,0,1,1,30.34,32.575,35,12.998,48,323,371
2011081120,3,0,1,1,29.52,32.575,37,8.9981,56,232,288
2011081121,3,0,1,1,28.7,32.575,48,6.0032,35,171,206
2011081122,3,0,1,1,28.7,32.575,48,0,34,123,157
2011081123,3,0,1,1,27.06,31.06,50,11.0014,22,105,127
2011081200,3,0,1,1,26.24,31.06,53,11.0014,12,53,65
2011081201,3,0,1,1,26.24,31.06,53,8.9981,4,19,23
2011081202,3,0,1,1,25.42,31.06,57,12.998,0,15,15
2011081203,3,0,1,1,25.42,31.06,53,11.0014,0,9,9
2011081204,3,0,1,1,25.42,31.06,53,8.9981,0,5,5
2011081205,3,0,1,1,24.6,31.06,56,8.9981,2,24,26
2011081206,3,0,1,1,25.42,31.06,50,8.9981,3,73,76
2011081207,3,0,1,1,26.24,31.06,44,11.0014,17,247,264
2011081208,3,0,1,1,27.88,31.82,39,15.0013,29,397,426
2011081209,3,0,1,1,29.52,32.575,34,8.9981,27,178,205
2011081210,3,0,1,1,30.34,32.575,33,7.0015,44,86,130
2011081211,3,0,1,1,31.16,33.335,29,0,48,108,156
2011081212,3,0,1,1,32.8,34.85,27,0,55,167,222
2011081213,3,0,1,1,31.98,34.09,29,6.0032,74,179,253
2011081214,3,0,1,1,32.8,34.85,29,12.998,51,135,186
2011081215,3,0,1,1,32.8,34.85,29,11.0014,59,190,249
2011081216,3,0,1,1,33.62,35.605,28,0,68,266,334
2011081217,3,0,1,1,33.62,35.605,26,0,93,423,516
2011081218,3,0,1,1,31.16,34.09,40,19.9995,89,376,465
2011081219,3,0,1,1,30.34,33.335,42,15.0013,101,284,385
2011081220,3,0,1,1,29.52,32.575,42,15.0013,77,210,287
2011081221,3,0,1,1,28.7,32.575,48,8.9981,73,153,226
2011081222,3,0,1,1,27.88,31.82,51,0,74,157,231
2011081223,3,0,1,1,27.88,31.82,51,0,51,100,151
2011081300,3,0,0,1,27.88,31.82,51,7.0015,15,69,84
2011081301,3,0,0,2,27.88,31.82,57,6.0032,13,64,77
2011081302,3,0,0,1,27.88,31.82,57,0,16,58,74
2011081303,3,0,0,1,27.06,31.06,65,8.9981,9,18,27
2011081304,3,0,0,2,26.24,30.305,73,8.9981,5,5,10
2011081305,3,0,0,1,26.24,30.305,73,7.0015,3,15,18
2011081306,3,0,0,1,26.24,30.305,73,6.0032,3,19,22
2011081307,3,0,0,2,27.06,31.06,74,12.998,10,34,44
2011081308,3,0,0,2,28.7,32.575,65,11.0014,28,90,118
2011081309,3,0,0,2,28.7,33.335,74,11.0014,70,138,208
2011081310,3,0,0,2,29.52,34.85,74,15.0013,97,163,260
2011081311,3,0,0,2,30.34,34.85,70,12.998,122,192,314
2011081312,3,0,0,2,27.06,29.545,89,11.0014,175,246,421
2011081313,3,0,0,2,30.34,35.605,74,22.0028,61,92,153
2011081314,3,0,0,1,30.34,34.85,70,16.9979,113,146,259
2011081315,3,0,0,3,27.88,31.82,79,23.9994,150,208,358
2011081316,3,0,0,2,28.7,33.335,74,19.0012,148,133,281
2011081317,3,0,0,2,29.52,34.85,74,16.9979,97,172,269
2011081318,3,0,0,1,28.7,33.335,74,15.0013,123,169,292
2011081319,3,0,0,2,27.88,31.82,79,19.0012,67,170,237
2011081320,3,0,0,2,27.88,31.82,83,15.0013,78,105,183
2011081321,3,0,0,2,27.88,31.82,83,26.0027,40,127,167
2011081322,3,0,0,2,27.88,31.82,83,26.0027,36,118,154
2011081323,3,0,0,2,27.06,30.305,83,22.0028,25,95,120
2011081400,3,0,0,3,27.06,30.305,83,19.9995,19,71,90
2011081401,3,0,0,3,26.24,28.79,89,15.0013,16,57,73
2011081402,3,0,0,3,26.24,28.79,89,15.0013,13,49,62
2011081403,3,0,0,2,26.24,28.03,94,16.9979,5,22,27
2011081404,3,0,0,3,26.24,28.03,94,12.998,1,2,3
2011081405,3,0,0,2,26.24,28.03,94,11.0014,1,9,10
2011081406,3,0,0,2,26.24,28.03,94,7.0015,2,4,6
2011081407,3,0,0,2,27.06,29.545,89,12.998,4,20,24
2011081408,3,0,0,2,27.06,29.545,89,19.0012,20,21,41
2011081409,3,0,0,3,27.06,29.545,89,19.0012,27,76,103
2011081410,3,0,0,1,28.7,33.335,79,15.0013,67,116,183
2011081411,3,0,0,1,28.7,33.335,79,12.998,81,117,198
2011081412,3,0,0,2,28.7,33.335,79,15.0013,98,183,281
2011081413,3,0,0,1,29.52,34.85,74,16.9979,144,233,377
2011081414,3,0,0,1,30.34,34.85,70,12.998,126,244,370
2011081415,3,0,0,1,30.34,34.85,66,12.998,128,203,331
2011081416,3,0,0,1,30.34,34.85,66,11.0014,116,176,292
2011081417,3,0,0,1,31.16,35.605,62,8.9981,133,196,329
2011081418,3,0,0,1,30.34,34.85,66,11.0014,125,222,347
2011081419,3,0,0,1,29.52,34.85,74,15.0013,75,184,259
2011081420,3,0,0,1,28.7,33.335,84,11.0014,67,126,193
2011081421,3,0,0,3,24.6,27.275,88,32.9975,51,104,155
2011081422,3,0,0,3,24.6,27.275,88,32.9975,14,25,39
2011081423,3,0,0,3,24.6,28.03,83,0,5,22,27
2011081500,3,0,1,3,24.6,27.275,88,6.0032,7,18,25
2011081501,3,0,1,2,24.6,27.275,88,8.9981,1,9,10
2011081502,3,0,1,2,24.6,28.03,83,0,0,3,3
2011081503,3,0,1,1,24.6,28.03,83,12.998,1,6,7
2011081504,3,0,1,1,24.6,28.03,83,8.9981,1,4,5
2011081505,3,0,1,2,24.6,27.275,88,12.998,3,14,17
2011081506,3,0,1,1,24.6,27.275,88,16.9979,3,87,90
2011081507,3,0,1,1,24.6,27.275,88,16.9979,10,248,258
2011081508,3,0,1,1,26.24,29.545,78,22.0028,29,326,355
2011081509,3,0,1,1,26.24,29.545,78,22.0028,52,170,222
2011081510,3,0,1,1,27.88,31.82,69,19.0012,54,87,141
2011081511,3,0,1,2,29.52,34.09,62,16.9979,41,112,153
2011081512,3,0,1,1,30.34,34.09,58,19.0012,62,116,178
2011081513,3,0,1,1,31.98,35.605,52,19.0012,53,140,193
2011081514,3,0,1,1,30.34,34.09,55,6.0032,56,95,151
2011081515,3,0,1,3,30.34,34.09,55,19.9995,49,133,182
2011081516,3,0,1,1,30.34,34.09,55,22.0028,58,225,283
2011081517,3,0,1,1,30.34,33.335,51,19.0012,59,471,530
2011081518,3,0,1,1,28.7,32.575,65,12.998,70,413,483
2011081519,3,0,1,1,28.7,32.575,65,0,54,343,397
2011081520,3,0,1,1,27.06,31.06,74,8.9981,45,240,285
2011081521,3,0,1,1,27.06,31.06,65,12.998,34,150,184
2011081522,3,0,1,1,27.06,31.06,69,16.9979,22,76,98
2011081523,3,0,1,1,26.24,30.305,69,15.0013,11,77,88
2011081600,3,0,1,1,26.24,30.305,69,7.0015,8,23,31
2011081601,3,0,1,1,26.24,30.305,69,11.0014,4,12,16
2011081602,3,0,1,1,25.42,29.545,73,15.0013,1,3,4
2011081603,3,0,1,1,25.42,29.545,73,15.0013,1,5,6
2011081604,3,0,1,1,26.24,30.305,69,19.9995,0,5,5
2011081605,3,0,1,1,25.42,29.545,73,19.0012,1,29,30
2011081606,3,0,1,1,25.42,29.545,73,22.0028,4,115,119
2011081607,3,0,1,1,26.24,30.305,69,16.9979,18,328,346
2011081608,3,0,1,1,28.7,32.575,58,30.0026,24,417,441
2011081609,3,0,1,1,27.88,31.82,61,19.0012,27,171,198
2011081610,3,0,1,1,28.7,32.575,58,26.0027,28,83,111
2011081611,3,0,1,1,30.34,33.335,51,15.0013,40,110,150
2011081612,3,0,1,1,31.16,34.09,48,22.0028,42,120,162
2011081613,3,0,1,1,31.16,34.09,48,19.9995,45,147,192
2011081614,3,0,1,1,31.16,34.09,45,27.9993,65,117,182
2011081615,3,0,1,1,32.8,35.605,41,19.9995,36,123,159
2011081616,3,0,1,1,32.8,35.605,41,15.0013,55,248,303
2011081617,3,0,1,1,31.16,34.09,45,22.0028,75,525,600
2011081618,3,0,1,1,31.16,34.09,45,15.0013,54,516,570
2011081619,3,0,1,1,30.34,33.335,48,12.998,56,320,376
2011081620,3,0,1,1,30.34,33.335,51,0,48,232,280
2011081621,3,0,1,1,29.52,33.335,54,0,38,177,215
2011081622,3,0,1,1,28.7,32.575,61,0,31,121,152
